PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal
544,60,männlich,Selbstständig,alleinlebend,Durlach,14:58,15:14,Durlach Zentrum,Hagsfeld,Heimweg,2.2,zu Fuß,nein
544,60,männlich,Selbstständig,alleinlebend,Durlach,16:43,16:53,Hagsfeld,Waldstadt Zentrum,Einkaufen,3.8,Fahrrad,nein
544,60,männlich,Selbstständig,alleinlebend,Durlach,18:21,18:41,Waldstadt Zentrum,FH Karlsruhe,Schule/Uni,2.2,Fahrrad,nein
544,60,männlich,Selbstständig,alleinlebend,Durlach,00:04,00:14,FH Karlsruhe,ZKM,Heimweg,1.7,zu Fuß,nein
544,60,männlich,Selbstständig,alleinlebend,Durlach,01:38,02:03,ZKM,Marktplatz,Erholung,4.7,Fahrrad,nein
544,60,männlich,Selbstständig,alleinlebend,Durlach,03:43,04:01,Marktplatz,Europabad,Einkaufen,4.2,Auto,nein
544,60,männlich,Selbstständig,alleinlebend,Durlach,04:53,05:27,Europabad,Rheinhafen,Heimweg,1.3,zu Fuß,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Durlach,05:36,05:55,Siemensallee,ZKM,Freizeit,4.5,multimodal,ja
545,18,männlich,Selbstständig,Wohngemeinschaft,Durlach,08:28,07:16,ZKM,Weststadt,Freizeit,2.4,Fahrrad,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Durlach,08:42,09:08,Weststadt,Hagsfeld,Arbeit,2.4,zu Fuß,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Durlach,14:20,14:59,Hagsfeld,KIT Campus Süd,Schule/Uni,5.4,ÖPNV,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Durlach,23:21,23:41,KIT Campus Süd,Hbf,Schule/Uni,2.4,zu Fuß,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Durlach,05:03,05:18,Hbf,FH Karlsruhe,Heimweg,4.6,Fahrrad,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Durlach,08:33,07:47,FH Karlsruhe,Schloss Karlsruhe,Schule/Uni,3.0,multimodal,ja
545,18,männlich,Selbstständig,Wohngemeinschaft,Durlach,15:21,15:41,Schloss Karlsruhe,Siemensallee,Heimweg,2.0,zu Fuß,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,06:39,07:09,Weststadt,Europabad,Schule/Uni,3.1,Auto,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,16:02,16:40,Europabad,FH Karlsruhe,Schule/Uni,2.5,zu Fuß,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,01:18,01:55,FH Karlsruhe,Durlach Zentrum,Arbeit,3.9,Fahrrad,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,06:55,07:34,Durlach Zentrum,Hagsfeld,Heimweg,1.7,zu Fuß,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,09:07,09:32,Hagsfeld,Rheinhafen,Heimweg,4.7,Auto,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,10:03,10:36,Rheinhafen,Städtisches Klinikum,Heimweg,5.0,multimodal,ja
546,27,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,11:24,11:39,Städtisches Klinikum,Marktplatz,Freizeit,2.1,zu Fuß,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,13:07,13:39,Marktplatz,Hbf,Schule/Uni,1.6,zu Fuß,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,21:00,21:33,Hbf,Weststadt,Heimweg,1.9,Fahrrad,nein
547,47,männlich,Schüler*in,alleinlebend,Grünwinkel,05:49,06:03,Rheinhafen,Durlach Zentrum,Erholung,7.6,multimodal,ja
547,47,männlich,Schüler*in,alleinlebend,Grünwinkel,07:25,07:39,Durlach Zentrum,Siemensallee,Arbeit,2.8,Fahrrad,nein
547,47,männlich,Schüler*in,alleinlebend,Grünwinkel,15:32,15:44,Siemensallee,Rheinhafen,Heimweg,4.2,Auto,nein
548,36,weiblich,Student*in,alleinlebend,Oststadt,06:06,06:50,Rüppurrer Straße,Siemensallee,Freizeit,2.8,zu Fuß,nein
548,36,weiblich,Student*in,alleinlebend,Oststadt,08:06,08:18,Siemensallee,Weststadt,Heimweg,7.5,ÖPNV,nein
548,36,weiblich,Student*in,alleinlebend,Oststadt,10:16,10:40,Weststadt,Rheinhafen,Einkaufen,6.1,multimodal,ja
548,36,weiblich,Student*in,alleinlebend,Oststadt,11:56,12:22,Rheinhafen,Rüppurrer Straße,Heimweg,3.7,ÖPNV,nein
549,44,weiblich,Angestellt,alleinlebend,Knielingen,06:40,06:54,Waldstadt Zentrum,Rüppurrer Straße,Sport,3.2,Auto,nein
549,44,weiblich,Angestellt,alleinlebend,Knielingen,08:51,09:35,Rüppurrer Straße,Städtisches Klinikum,Heimweg,9.0,multimodal,ja
549,44,weiblich,Angestellt,alleinlebend,Knielingen,10:09,10:47,Städtisches Klinikum,Siemensallee,Heimweg,7.1,ÖPNV,nein
549,44,weiblich,Angestellt,alleinlebend,Knielingen,11:47,12:31,Siemensallee,Rheinhafen,Heimweg,2.6,Fahrrad,nein
549,44,weiblich,Angestellt,alleinlebend,Knielingen,13:26,14:10,Rheinhafen,Waldstadt Zentrum,Heimweg,6.4,ÖPNV,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,06:50,07:29,Weststadt,ZKM,Sport,3.1,Fahrrad,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,09:18,10:02,ZKM,Durlach Zentrum,Arbeit,2.8,Fahrrad,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,18:20,19:01,Durlach Zentrum,FH Karlsruhe,Sport,2.5,Fahrrad,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,21:47,22:05,FH Karlsruhe,Marktplatz,Freizeit,5.2,ÖPNV,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,00:08,00:20,Marktplatz,Siemensallee,Erholung,3.5,Fahrrad,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,02:47,03:30,Siemensallee,Städtisches Klinikum,Schule/Uni,5.8,multimodal,ja
550,30,männlich,Schüler*in,Wohngemeinschaft,Innenstadt,09:31,10:04,Städtisches Klinikum,Weststadt,Heimweg,2.8,ÖPNV,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt,06:42,06:54,Städtisches Klinikum,FH Karlsruhe,Sport,1.4,Fahrrad,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt,08:29,09:13,FH Karlsruhe,Durlach Zentrum,Arztbesuch,6.1,ÖPNV,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt,10:00,10:26,Durlach Zentrum,Rüppurrer Straße,Heimweg,2.6,Fahrrad,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt,11:54,12:29,Rüppurrer Straße,Hagsfeld,Sport,2.9,Auto,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt,15:13,15:41,Hagsfeld,Siemensallee,Arbeit,1.4,zu Fuß,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt,20:49,21:33,Siemensallee,Schloss Karlsruhe,Arbeit,5.9,Auto,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt,04:53,05:17,Schloss Karlsruhe,Wildparkstadion,Heimweg,2.8,Fahrrad,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt,07:00,07:16,Wildparkstadion,Städtisches Klinikum,Heimweg,1.9,Fahrrad,nein
552,36,männlich,Student*in,alleinlebend,Durlach,06:19,06:39,Waldstadt Zentrum,Hbf,Begleitung,2.9,Fahrrad,nein
552,36,männlich,Student*in,alleinlebend,Durlach,07:07,07:31,Hbf,Rheinhafen,Heimweg,2.9,Fahrrad,nein
552,36,männlich,Student*in,alleinlebend,Durlach,09:28,10:01,Rheinhafen,FH Karlsruhe,Schule/Uni,7.6,multimodal,ja
552,36,männlich,Student*in,alleinlebend,Durlach,14:55,15:40,FH Karlsruhe,Schloss Karlsruhe,Erholung,3.7,Auto,nein
552,36,männlich,Student*in,alleinlebend,Durlach,16:43,17:24,Schloss Karlsruhe,Wildparkstadion,Arbeit,4.2,Fahrrad,nein
552,36,männlich,Student*in,alleinlebend,Durlach,02:10,02:40,Wildparkstadion,Weststadt,Schule/Uni,3.1,ÖPNV,nein
552,36,männlich,Student*in,alleinlebend,Durlach,10:49,11:17,Weststadt,Städtisches Klinikum,Sport,2.3,zu Fuß,nein
552,36,männlich,Student*in,alleinlebend,Durlach,12:41,13:10,Städtisches Klinikum,Waldstadt Zentrum,Heimweg,2.2,Fahrrad,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Durlach,06:44,07:09,Europabad,Weststadt,Freizeit,1.4,zu Fuß,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Durlach,08:29,10:29,Weststadt,Wildparkstadion,Einkaufen,3.3,ÖPNV,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Durlach,11:05,11:35,Wildparkstadion,Siemensallee,Arbeit,2.7,Fahrrad,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Durlach,17:25,17:46,Siemensallee,Rüppurrer Straße,Arbeit,2.0,zu Fuß,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Durlach,01:20,02:00,Rüppurrer Straße,Hbf,Heimweg,9.2,multimodal,ja
553,56,weiblich,Angestellt,Wohngemeinschaft,Durlach,02:42,03:07,Hbf,KIT Campus Süd,Erholung,5.6,multimodal,ja
553,56,weiblich,Angestellt,Wohngemeinschaft,Durlach,04:47,04:59,KIT Campus Süd,Hagsfeld,Schule/Uni,5.1,ÖPNV,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Durlach,10:15,10:31,Hagsfeld,Schloss Karlsruhe,Heimweg,3.3,Fahrrad,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Durlach,11:12,11:24,Schloss Karlsruhe,Europabad,Heimweg,2.3,zu Fuß,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Neureut,06:47,07:05,Europabad,Städtisches Klinikum,Schule/Uni,2.1,zu Fuß,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Neureut,14:09,14:27,Städtisches Klinikum,Siemensallee,Heimweg,2.6,Fahrrad,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Neureut,16:08,16:40,Siemensallee,Rheinhafen,Heimweg,7.4,ÖPNV,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Neureut,17:52,18:37,Rheinhafen,Wildparkstadion,Schule/Uni,4.2,Fahrrad,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Neureut,02:16,02:52,Wildparkstadion,FH Karlsruhe,Heimweg,1.9,Fahrrad,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Neureut,04:36,05:18,FH Karlsruhe,KIT Campus Süd,Schule/Uni,5.0,Auto,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Neureut,13:53,14:31,KIT Campus Süd,Europabad,Heimweg,7.9,multimodal,ja
555,44,männlich,Angestellt,Wohngemeinschaft,Knielingen,06:39,07:10,Waldstadt Zentrum,Rheinhafen,Freizeit,2.3,zu Fuß,nein
555,44,männlich,Angestellt,Wohngemeinschaft,Knielingen,08:32,09:26,Rheinhafen,Schloss Karlsruhe,Arbeit,8.5,multimodal,ja
555,44,männlich,Angestellt,Wohngemeinschaft,Knielingen,14:31,15:00,Schloss Karlsruhe,Städtisches Klinikum,Sport,2.9,zu Fuß,nein
555,44,männlich,Angestellt,Wohngemeinschaft,Knielingen,16:10,16:47,Städtisches Klinikum,Hagsfeld,Arbeit,2.5,Fahrrad,nein
555,44,männlich,Angestellt,Wohngemeinschaft,Knielingen,20:50,21:02,Hagsfeld,ZKM,Einkaufen,4.7,Auto,nein
555,44,männlich,Angestellt,Wohngemeinschaft,Knielingen,21:55,22:19,ZKM,Waldstadt Zentrum,Heimweg,5.8,Auto,nein
556,33,weiblich,Schüler*in,alleinlebend,Durlach,06:11,06:41,ZKM,Waldstadt Zentrum,Sport,1.1,ÖPNV,nein
556,33,weiblich,Schüler*in,alleinlebend,Durlach,08:24,09:04,Waldstadt Zentrum,Rüppurrer Straße,Freizeit,1.2,zu Fuß,nein
556,33,weiblich,Schüler*in,alleinlebend,Durlach,11:15,11:36,Rüppurrer Straße,Marktplatz,Sport,4.2,multimodal,ja
556,33,weiblich,Schüler*in,alleinlebend,Durlach,13:12,13:55,Marktplatz,ZKM,Heimweg,2.7,Fahrrad,nein
557,31,weiblich,Angestellt,alleinlebend,Grünwinkel,06:24,07:02,Hagsfeld,Rüppurrer Straße,Erholung,5.9,Auto,nein
557,31,weiblich,Angestellt,alleinlebend,Grünwinkel,08:23,10:02,Rüppurrer Straße,Städtisches Klinikum,Sport,2.3,Fahrrad,nein
557,31,weiblich,Angestellt,alleinlebend,Grünwinkel,12:50,13:32,Städtisches Klinikum,Europabad,Erholung,7.8,multimodal,ja
557,31,weiblich,Angestellt,alleinlebend,Grünwinkel,16:29,17:02,Europabad,Hagsfeld,Heimweg,3.8,Fahrrad,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Durlach,05:47,06:09,Durlach Zentrum,FH Karlsruhe,Freizeit,3.1,ÖPNV,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Durlach,08:26,08:45,FH Karlsruhe,Rüppurrer Straße,Erholung,2.6,zu Fuß,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Durlach,11:04,11:19,Rüppurrer Straße,Hbf,Schule/Uni,2.9,Fahrrad,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Durlach,16:05,16:48,Hbf,Städtisches Klinikum,Einkaufen,2.0,Fahrrad,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Durlach,17:28,17:51,Städtisches Klinikum,Rheinhafen,Sport,5.6,multimodal,ja
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Durlach,18:54,19:38,Rheinhafen,Marktplatz,Einkaufen,2.4,Fahrrad,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Durlach,20:41,20:56,Marktplatz,Durlach Zentrum,Heimweg,3.3,multimodal,ja
559,45,weiblich,Angestellt,Wohngemeinschaft,Knielingen,06:16,07:01,Hagsfeld,Wildparkstadion,Erholung,3.2,Fahrrad,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Knielingen,08:39,09:08,Wildparkstadion,Schloss Karlsruhe,Sport,8.4,ÖPNV,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Knielingen,10:19,11:01,Schloss Karlsruhe,ZKM,Einkaufen,7.8,ÖPNV,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Knielingen,12:18,12:57,ZKM,Städtisches Klinikum,Arbeit,3.2,Fahrrad,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Knielingen,19:00,19:16,Städtisches Klinikum,Hagsfeld,Heimweg,5.2,ÖPNV,nein
560,32,männlich,Schüler*in,Wohngemeinschaft,Knielingen,05:55,06:33,Weststadt,Marktplatz,Sport,2.5,zu Fuß,nein
560,32,männlich,Schüler*in,Wohngemeinschaft,Knielingen,08:11,09:52,Marktplatz,Waldstadt Zentrum,Einkaufen,2.9,zu Fuß,nein
560,32,männlich,Schüler*in,Wohngemeinschaft,Knielingen,10:31,10:54,Waldstadt Zentrum,Wildparkstadion,Erholung,2.6,zu Fuß,nein
560,32,männlich,Schüler*in,Wohngemeinschaft,Knielingen,12:06,12:43,Wildparkstadion,Hbf,Sport,2.5,zu Fuß,nein
560,32,männlich,Schüler*in,Wohngemeinschaft,Knielingen,14:57,15:11,Hbf,Hagsfeld,Heimweg,3.7,multimodal,ja
560,32,männlich,Schüler*in,Wohngemeinschaft,Knielingen,16:51,17:10,Hagsfeld,FH Karlsruhe,Heimweg,1.8,Fahrrad,nein
560,32,männlich,Schüler*in,Wohngemeinschaft,Knielingen,19:03,19:36,FH Karlsruhe,Europabad,Erholung,3.6,ÖPNV,nein
560,32,männlich,Schüler*in,Wohngemeinschaft,Knielingen,21:49,22:33,Europabad,Weststadt,Heimweg,2.7,Fahrrad,nein
561,43,weiblich,Selbstständig,alleinlebend,Oststadt,06:29,07:10,Rüppurrer Straße,Marktplatz,Freizeit,7.4,multimodal,ja
561,43,weiblich,Selbstständig,alleinlebend,Oststadt,08:16,09:12,Marktplatz,Wildparkstadion,Einkaufen,6.7,multimodal,ja
561,43,weiblich,Selbstständig,alleinlebend,Oststadt,10:18,10:59,Wildparkstadion,Städtisches Klinikum,Arbeit,6.6,ÖPNV,nein
561,43,weiblich,Selbstständig,alleinlebend,Oststadt,16:31,17:09,Städtisches Klinikum,Waldstadt Zentrum,Schule/Uni,7.4,ÖPNV,nein
561,43,weiblich,Selbstständig,alleinlebend,Oststadt,02:07,02:45,Waldstadt Zentrum,Rüppurrer Straße,Heimweg,4.7,ÖPNV,nein
562,70,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,06:01,06:40,Schloss Karlsruhe,KIT Campus Süd,Einkaufen,4.4,Fahrrad,nein
562,70,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,07:56,08:13,KIT Campus Süd,Hagsfeld,Schule/Uni,5.9,ÖPNV,nein
562,70,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,13:23,14:08,Hagsfeld,Schloss Karlsruhe,Heimweg,3.7,Fahrrad,nein
563,52,weiblich,Arbeitslos,alleinlebend,Knielingen,05:42,06:00,KIT Campus Süd,FH Karlsruhe,Arbeit,2.8,E-Scooter,nein
563,52,weiblich,Arbeitslos,alleinlebend,Knielingen,10:27,11:12,FH Karlsruhe,Waldstadt Zentrum,Heimweg,1.4,Fahrrad,nein
563,52,weiblich,Arbeitslos,alleinlebend,Knielingen,11:47,12:13,Waldstadt Zentrum,Weststadt,Arbeit,3.4,Fahrrad,nein
563,52,weiblich,Arbeitslos,alleinlebend,Knielingen,20:11,20:54,Weststadt,KIT Campus Süd,Heimweg,8.2,multimodal,ja
564,34,weiblich,Student*in,Wohngemeinschaft,Grünwinkel,06:17,06:59,Durlach Zentrum,Städtisches Klinikum,Freizeit,1.7,zu Fuß,nein
564,34,weiblich,Student*in,Wohngemeinschaft,Grünwinkel,09:07,09:42,Städtisches Klinikum,Weststadt,Arbeit,4.4,Fahrrad,nein
564,34,weiblich,Student*in,Wohngemeinschaft,Grünwinkel,14:02,14:24,Weststadt,Rüppurrer Straße,Schule/Uni,2.5,E-Scooter,nein
564,34,weiblich,Student*in,Wohngemeinschaft,Grünwinkel,20:24,20:58,Rüppurrer Straße,FH Karlsruhe,Freizeit,8.1,multimodal,ja
564,34,weiblich,Student*in,Wohngemeinschaft,Grünwinkel,23:47,00:17,FH Karlsruhe,Durlach Zentrum,Heimweg,1.7,multimodal,ja
565,57,weiblich,Schüler*in,Familie mit Kindern,Knielingen,06:52,07:12,Hbf,KIT Campus Süd,Schule/Uni,2.5,zu Fuß,nein
565,57,weiblich,Schüler*in,Familie mit Kindern,Knielingen,16:12,16:44,KIT Campus Süd,FH Karlsruhe,Heimweg,2.6,ÖPNV,nein
565,57,weiblich,Schüler*in,Familie mit Kindern,Knielingen,17:39,18:19,FH Karlsruhe,Hagsfeld,Heimweg,7.1,ÖPNV,nein
565,57,weiblich,Schüler*in,Familie mit Kindern,Knielingen,19:54,20:16,Hagsfeld,Hbf,Heimweg,7.3,multimodal,ja
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt,05:41,05:58,Rüppurrer Straße,Wildparkstadion,Schule/Uni,1.3,Fahrrad,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt,11:15,11:34,Wildparkstadion,Marktplatz,Heimweg,1.6,Fahrrad,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt,13:31,14:10,Marktplatz,Europabad,Heimweg,2.0,zu Fuß,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt,14:57,15:10,Europabad,Waldstadt Zentrum,Schule/Uni,1.6,zu Fuß,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt,19:55,20:12,Waldstadt Zentrum,Siemensallee,Sport,3.8,ÖPNV,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt,21:28,21:49,Siemensallee,Weststadt,Freizeit,2.0,E-Scooter,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt,22:53,23:31,Weststadt,Rüppurrer Straße,Heimweg,2.1,Fahrrad,nein
567,18,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,05:57,06:09,Durlach Zentrum,Weststadt,Sport,1.9,Fahrrad,nein
567,18,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,08:41,08:28,Weststadt,Siemensallee,Freizeit,1.3,zu Fuß,nein
567,18,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,11:20,11:49,Siemensallee,Städtisches Klinikum,Einkaufen,2.9,multimodal,ja
567,18,männlich,Schüler*in,Wohngemeinschaft,Grünwinkel,13:07,13:35,Städtisches Klinikum,Durlach Zentrum,Heimweg,1.8,ÖPNV,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Innenstadt,05:49,06:17,FH Karlsruhe,Waldstadt Zentrum,Einkaufen,1.7,ÖPNV,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Innenstadt,07:39,08:01,Waldstadt Zentrum,Rheinhafen,Freizeit,2.6,E-Scooter,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Innenstadt,10:33,11:07,Rheinhafen,Hbf,Sport,2.3,zu Fuß,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Innenstadt,13:41,13:51,Hbf,Schloss Karlsruhe,Schule/Uni,2.7,Fahrrad,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Innenstadt,22:42,23:14,Schloss Karlsruhe,KIT Campus Süd,Freizeit,4.3,Auto,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Innenstadt,01:17,01:28,KIT Campus Süd,Siemensallee,Arztbesuch,3.2,Auto,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Innenstadt,02:27,02:44,Siemensallee,Städtisches Klinikum,Arbeit,1.3,zu Fuß,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Innenstadt,08:59,10:32,Städtisches Klinikum,Hagsfeld,Heimweg,4.2,multimodal,ja
568,24,weiblich,Angestellt,Paar ohne Kinder,Innenstadt,11:18,11:41,Hagsfeld,FH Karlsruhe,Heimweg,2.4,zu Fuß,nein
569,18,divers,Student*in,alleinlebend,Durlach,06:48,07:08,ZKM,KIT Campus Süd,Sport,3.1,Fahrrad,nein
569,18,divers,Student*in,alleinlebend,Durlach,08:43,08:56,KIT Campus Süd,Hbf,Schule/Uni,5.9,multimodal,ja
569,18,divers,Student*in,alleinlebend,Durlach,13:39,14:16,Hbf,Wildparkstadion,Arbeit,2.5,E-Scooter,nein
569,18,divers,Student*in,alleinlebend,Durlach,21:47,22:11,Wildparkstadion,Weststadt,Freizeit,3.3,Fahrrad,nein
569,18,divers,Student*in,alleinlebend,Durlach,00:18,00:34,Weststadt,Durlach Zentrum,Erholung,2.2,Fahrrad,nein
569,18,divers,Student*in,alleinlebend,Durlach,03:24,03:44,Durlach Zentrum,Marktplatz,Erholung,4.0,Fahrrad,nein
569,18,divers,Student*in,alleinlebend,Durlach,06:06,06:16,Marktplatz,Schloss Karlsruhe,Arbeit,6.7,multimodal,ja
569,18,divers,Student*in,alleinlebend,Durlach,12:42,12:54,Schloss Karlsruhe,ZKM,Heimweg,1.4,zu Fuß,nein
570,34,weiblich,Angestellt,alleinlebend,Südweststadt,06:24,06:53,Hagsfeld,Siemensallee,Schule/Uni,2.1,zu Fuß,nein
570,34,weiblich,Angestellt,alleinlebend,Südweststadt,13:51,14:24,Siemensallee,FH Karlsruhe,Schule/Uni,7.8,multimodal,ja
570,34,weiblich,Angestellt,alleinlebend,Südweststadt,20:30,20:56,FH Karlsruhe,Waldstadt Zentrum,Freizeit,2.4,ÖPNV,nein
570,34,weiblich,Angestellt,alleinlebend,Südweststadt,23:43,00:09,Waldstadt Zentrum,Wildparkstadion,Arbeit,1.7,Fahrrad,nein
570,34,weiblich,Angestellt,alleinlebend,Südweststadt,04:31,05:16,Wildparkstadion,Schloss Karlsruhe,Arbeit,1.1,zu Fuß,nein
570,34,weiblich,Angestellt,alleinlebend,Südweststadt,13:39,13:56,Schloss Karlsruhe,Hagsfeld,Heimweg,1.2,ÖPNV,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Neureut,05:50,06:27,Wildparkstadion,Marktplatz,Erholung,2.0,zu Fuß,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Neureut,08:33,08:49,Marktplatz,Hagsfeld,Schule/Uni,2.6,zu Fuß,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Neureut,14:04,14:15,Hagsfeld,Durlach Zentrum,Arbeit,3.0,ÖPNV,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Neureut,21:10,21:23,Durlach Zentrum,ZKM,Sport,2.6,Auto,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Neureut,22:28,23:04,ZKM,Weststadt,Heimweg,1.8,zu Fuß,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Neureut,00:33,00:57,Weststadt,Rüppurrer Straße,Einkaufen,5.9,Auto,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Neureut,02:19,02:47,Rüppurrer Straße,Wildparkstadion,Heimweg,1.8,zu Fuß,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Oststadt,08:34,07:22,Siemensallee,Europabad,Arbeit,1.3,zu Fuß,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Oststadt,15:52,16:24,Europabad,FH Karlsruhe,Schule/Uni,6.2,ÖPNV,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Oststadt,22:33,23:14,FH Karlsruhe,Durlach Zentrum,Heimweg,1.1,zu Fuß,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Oststadt,23:44,00:15,Durlach Zentrum,Hbf,Sport,6.3,multimodal,ja
572,64,männlich,Angestellt,Wohngemeinschaft,Oststadt,03:06,03:28,Hbf,Marktplatz,Erholung,2.3,Fahrrad,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Oststadt,06:11,06:49,Marktplatz,Siemensallee,Heimweg,4.5,Fahrrad,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,06:00,06:18,ZKM,Marktplatz,Arbeit,5.6,multimodal,ja
573,44,männlich,Rentner*in,alleinlebend,Neureut,10:34,10:47,Marktplatz,Schloss Karlsruhe,Freizeit,3.5,Fahrrad,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,12:41,12:57,Schloss Karlsruhe,Siemensallee,Heimweg,2.3,Fahrrad,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,14:42,14:53,Siemensallee,Weststadt,Heimweg,7.3,ÖPNV,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,15:29,16:07,Weststadt,Rheinhafen,Heimweg,3.5,Fahrrad,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,16:52,17:18,Rheinhafen,ZKM,Heimweg,4.4,Auto,nein
574,36,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,06:43,06:53,Wildparkstadion,Rheinhafen,Heimweg,1.8,zu Fuß,nein
574,36,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,08:38,09:07,Rheinhafen,FH Karlsruhe,Arbeit,2.2,Auto,nein
