PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal
543,47,weiblich,Student*in,alleinlebend,Weststadt,05:31,05:53,Durlach,Weststadt,Heimweg,2.0,zu Fuß,nein
543,47,weiblich,Student*in,alleinlebend,Weststadt,06:38,07:15,Weststadt,Rüppurr,Erholung,2.4,Fahrrad,nein
543,47,weiblich,Student*in,alleinlebend,Weststadt,10:04,10:41,Rüppurr,Innenstadt-West,Einkaufen,3.5,Auto,nein
543,47,weiblich,Student*in,alleinlebend,Weststadt,12:03,12:33,Innenstadt-West,Durlach,Heimweg,1.7,zu Fuß,nein
544,60,männlich,Selbstständig,alleinlebend,Oststadt,06:52,07:07,Rüppurr,Innenstadt-West,Freizeit,6.3,multimodal,ja
544,60,männlich,Selbstständig,alleinlebend,Oststadt,08:40,09:21,Innenstadt-West,Innenstadt-Ost,Freizeit,3.1,Fahrrad,nein
544,60,männlich,Selbstständig,alleinlebend,Oststadt,10:37,10:49,Innenstadt-Ost,Oststadt,Arbeit,2.2,zu Fuß,nein
544,60,männlich,Selbstständig,alleinlebend,Oststadt,19:46,19:57,Oststadt,Innenstadt-West,Schule/Uni,6.7,ÖPNV,nein
544,60,männlich,Selbstständig,alleinlebend,Oststadt,01:04,01:32,Innenstadt-West,Rüppurr,Heimweg,2.0,Fahrrad,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Knielingen,06:22,07:06,Oststadt,Innenstadt-Ost,Arbeit,3.0,E-Scooter,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Knielingen,15:19,15:49,Innenstadt-Ost,Durlach,Sport,3.1,Fahrrad,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Knielingen,18:05,18:26,Durlach,Innenstadt-Ost,Arbeit,1.9,zu Fuß,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Knielingen,00:22,01:06,Innenstadt-Ost,Knielingen,Schule/Uni,4.3,Auto,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Knielingen,06:21,06:52,Knielingen,Innenstadt-Ost,Schule/Uni,1.4,zu Fuß,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Knielingen,11:12,11:43,Innenstadt-Ost,Neureut,Arbeit,2.1,Fahrrad,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Knielingen,20:02,20:21,Neureut,Knielingen,Heimweg,1.5,zu Fuß,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Knielingen,22:04,22:18,Knielingen,Innenstadt-West,Heimweg,1.6,Auto,nein
545,18,männlich,Selbstständig,Wohngemeinschaft,Knielingen,22:54,23:11,Innenstadt-West,Oststadt,Heimweg,6.1,Auto,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Innenstadt-Ost,06:59,07:44,Oberreut,Neureut,Schule/Uni,7.9,multimodal,ja
546,27,männlich,Selbstständig,Familie mit Kindern,Innenstadt-Ost,12:21,13:00,Neureut,Knielingen,Arbeit,1.5,Fahrrad,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Innenstadt-Ost,18:55,19:14,Knielingen,Neureut,Arbeit,4.0,Fahrrad,nein
546,27,männlich,Selbstständig,Familie mit Kindern,Innenstadt-Ost,02:15,02:36,Neureut,Oberreut,Heimweg,6.7,ÖPNV,nein
547,47,männlich,Schüler*in,alleinlebend,Innenstadt-West,05:43,06:24,Durlach,Grötzingen,Arbeit,3.0,multimodal,ja
547,47,männlich,Schüler*in,alleinlebend,Innenstadt-West,14:16,14:37,Grötzingen,Oststadt,Sport,3.0,Auto,nein
547,47,männlich,Schüler*in,alleinlebend,Innenstadt-West,15:51,16:25,Oststadt,Oststadt,Freizeit,1.5,zu Fuß,nein
547,47,männlich,Schüler*in,alleinlebend,Innenstadt-West,17:58,18:32,Oststadt,Weststadt,Heimweg,7.2,ÖPNV,nein
547,47,männlich,Schüler*in,alleinlebend,Innenstadt-West,19:02,19:46,Weststadt,Weststadt,Einkaufen,2.0,multimodal,ja
547,47,männlich,Schüler*in,alleinlebend,Innenstadt-West,20:34,21:03,Weststadt,Durlach,Heimweg,7.5,ÖPNV,nein
548,36,weiblich,Student*in,alleinlebend,Innenstadt-Ost,06:34,07:16,Weststadt,Oststadt,Sport,3.1,Auto,nein
548,36,weiblich,Student*in,alleinlebend,Innenstadt-Ost,08:32,10:18,Oststadt,Oststadt,Heimweg,1.4,multimodal,ja
548,36,weiblich,Student*in,alleinlebend,Innenstadt-Ost,12:15,12:47,Oststadt,Oststadt,Heimweg,0.8,ÖPNV,nein
548,36,weiblich,Student*in,alleinlebend,Innenstadt-Ost,14:44,15:22,Oststadt,Neureut,Heimweg,2.5,Fahrrad,nein
548,36,weiblich,Student*in,alleinlebend,Innenstadt-Ost,16:46,17:09,Neureut,Weststadt,Heimweg,6.9,ÖPNV,nein
549,44,weiblich,Angestellt,alleinlebend,Grötzingen,06:23,07:01,Durlach,Knielingen,Sport,1.9,Fahrrad,nein
549,44,weiblich,Angestellt,alleinlebend,Grötzingen,08:05,10:29,Knielingen,Innenstadt-Ost,Arbeit,3.8,Fahrrad,nein
549,44,weiblich,Angestellt,alleinlebend,Grötzingen,15:41,15:59,Innenstadt-Ost,Oststadt,Sport,4.2,Fahrrad,nein
549,44,weiblich,Angestellt,alleinlebend,Grötzingen,17:18,17:46,Oststadt,Oststadt,Freizeit,1.9,ÖPNV,nein
549,44,weiblich,Angestellt,alleinlebend,Grötzingen,20:44,21:20,Oststadt,Durlach,Heimweg,2.3,ÖPNV,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Rüppurr,06:55,07:19,Weststadt,Weststadt,Schule/Uni,1.5,Fahrrad,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Rüppurr,12:37,13:13,Weststadt,Neureut,Freizeit,6.4,ÖPNV,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Rüppurr,14:36,14:48,Neureut,Innenstadt-Ost,Sport,2.2,Fahrrad,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Rüppurr,16:53,17:04,Innenstadt-Ost,Neureut,Arztbesuch,2.8,ÖPNV,nein
550,30,männlich,Schüler*in,Wohngemeinschaft,Rüppurr,18:20,18:36,Neureut,Weststadt,Heimweg,2.7,Fahrrad,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt-Ost,06:04,06:28,Grötzingen,Oststadt,Sport,2.7,Fahrrad,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt-Ost,08:42,08:09,Oststadt,Innenstadt-West,Heimweg,2.4,zu Fuß,nein
551,40,männlich,Angestellt,Wohngemeinschaft,Innenstadt-Ost,08:53,09:26,Innenstadt-West,Grötzingen,Heimweg,2.2,zu Fuß,nein
552,36,männlich,Student*in,alleinlebend,Mühlburg,06:38,07:07,Mühlburg,Innenstadt-West,Arbeit,2.6,Auto,nein
552,36,männlich,Student*in,alleinlebend,Mühlburg,13:54,14:20,Innenstadt-West,Innenstadt-Ost,Heimweg,4.1,Fahrrad,nein
552,36,männlich,Student*in,alleinlebend,Mühlburg,15:07,15:17,Innenstadt-Ost,Weststadt,Schule/Uni,1.7,zu Fuß,nein
552,36,männlich,Student*in,alleinlebend,Mühlburg,23:31,00:09,Weststadt,Weststadt,Heimweg,0.9,Auto,nein
552,36,männlich,Student*in,alleinlebend,Mühlburg,01:19,02:02,Weststadt,Weststadt,Schule/Uni,1.5,Fahrrad,nein
552,36,männlich,Student*in,alleinlebend,Mühlburg,08:26,09:01,Weststadt,Mühlburg,Heimweg,7.9,multimodal,ja
553,56,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,06:25,06:53,Innenstadt-West,Innenstadt-Ost,Erholung,5.1,Auto,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,08:18,09:07,Innenstadt-Ost,Innenstadt-West,Arbeit,2.0,Fahrrad,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,14:30,14:56,Innenstadt-West,Innenstadt-Ost,Schule/Uni,4.6,ÖPNV,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,23:17,23:34,Innenstadt-Ost,Neureut,Sport,2.1,zu Fuß,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,01:26,01:53,Neureut,Neureut,Sport,0.6,multimodal,ja
553,56,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,03:13,03:55,Neureut,Innenstadt-Ost,Begleitung,2.2,ÖPNV,nein
553,56,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,04:12,04:49,Innenstadt-Ost,Innenstadt-West,Heimweg,1.8,ÖPNV,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Grötzingen,05:51,06:01,Innenstadt-Ost,Innenstadt-West,Arbeit,3.5,Fahrrad,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Grötzingen,11:40,12:24,Innenstadt-West,Innenstadt-Ost,Arbeit,1.3,zu Fuß,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Grötzingen,19:11,19:32,Innenstadt-Ost,Neureut,Heimweg,6.5,multimodal,ja
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Grötzingen,20:02,20:34,Neureut,Innenstadt-West,Erholung,8.7,multimodal,ja
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Grötzingen,22:52,23:12,Innenstadt-West,Neureut,Schule/Uni,2.6,ÖPNV,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Grötzingen,08:15,07:37,Neureut,Weststadt,Heimweg,2.4,Fahrrad,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Grötzingen,08:36,08:57,Weststadt,Weststadt,Arbeit,1.8,Fahrrad,nein
554,43,weiblich,Arbeitslos,Paar ohne Kinder,Grötzingen,16:14,16:37,Weststadt,Innenstadt-Ost,Heimweg,1.6,zu Fuß,nein
555,44,männlich,Angestellt,Wohngemeinschaft,Grötzingen,06:34,07:18,Rüppurr,Durlach,Heimweg,2.4,Fahrrad,nein
555,44,männlich,Angestellt,Wohngemeinschaft,Grötzingen,08:32,08:56,Durlach,Innenstadt-Ost,Heimweg,1.5,ÖPNV,nein
555,44,männlich,Angestellt,Wohngemeinschaft,Grötzingen,09:46,10:08,Innenstadt-Ost,Rüppurr,Heimweg,4.1,Fahrrad,nein
556,33,weiblich,Schüler*in,alleinlebend,Oststadt,06:56,07:20,Grünwinkel,Innenstadt-West,Schule/Uni,4.4,Auto,nein
556,33,weiblich,Schüler*in,alleinlebend,Oststadt,11:52,12:35,Innenstadt-West,Innenstadt-Ost,Heimweg,3.8,Fahrrad,nein
556,33,weiblich,Schüler*in,alleinlebend,Oststadt,14:08,14:42,Innenstadt-Ost,Grünwinkel,Heimweg,1.3,Auto,nein
557,31,weiblich,Angestellt,alleinlebend,Oberreut,06:17,06:27,Innenstadt-West,Neureut,Freizeit,8.2,multimodal,ja
557,31,weiblich,Angestellt,alleinlebend,Oberreut,08:26,09:38,Neureut,Innenstadt-Ost,Begleitung,2.2,zu Fuß,nein
557,31,weiblich,Angestellt,alleinlebend,Oberreut,08:54,10:30,Innenstadt-Ost,Grötzingen,Schule/Uni,3.6,Fahrrad,nein
557,31,weiblich,Angestellt,alleinlebend,Oberreut,19:03,19:28,Grötzingen,Oststadt,Arbeit,1.8,zu Fuß,nein
557,31,weiblich,Angestellt,alleinlebend,Oberreut,23:36,23:55,Oststadt,Durlach,Heimweg,7.7,ÖPNV,nein
557,31,weiblich,Angestellt,alleinlebend,Oberreut,01:16,02:00,Durlach,Innenstadt-West,Heimweg,3.5,Auto,nein
557,31,weiblich,Angestellt,alleinlebend,Oberreut,02:42,03:00,Innenstadt-West,Innenstadt-West,Sport,1.0,ÖPNV,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Grünwinkel,05:50,06:17,Durlach,Innenstadt-Ost,Freizeit,2.5,zu Fuß,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Grünwinkel,08:48,09:28,Innenstadt-Ost,Neureut,Sport,3.0,multimodal,ja
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Grünwinkel,11:47,12:23,Neureut,Oststadt,Schule/Uni,3.9,ÖPNV,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Grünwinkel,19:45,20:26,Oststadt,Innenstadt-Ost,Heimweg,3.3,Fahrrad,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Grünwinkel,21:35,22:16,Innenstadt-Ost,Oststadt,Heimweg,7.6,ÖPNV,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Grünwinkel,23:22,23:57,Oststadt,Neureut,Freizeit,2.8,Fahrrad,nein
558,32,weiblich,Arbeitslos,Paar ohne Kinder,Grünwinkel,02:01,02:30,Neureut,Durlach,Heimweg,4.6,multimodal,ja
559,45,weiblich,Angestellt,Wohngemeinschaft,Neureut,06:28,06:59,Oberreut,Neureut,Einkaufen,5.3,ÖPNV,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Neureut,08:38,08:21,Neureut,Mühlburg,Arbeit,1.8,Fahrrad,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Neureut,13:46,14:28,Mühlburg,Innenstadt-Ost,Heimweg,2.6,ÖPNV,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Neureut,15:02,15:22,Innenstadt-Ost,Weststadt,Schule/Uni,2.1,Fahrrad,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Neureut,00:05,00:18,Weststadt,Neureut,Freizeit,4.7,ÖPNV,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Neureut,01:50,02:22,Neureut,Innenstadt-West,Schule/Uni,7.6,multimodal,ja
559,45,weiblich,Angestellt,Wohngemeinschaft,Neureut,11:15,12:00,Innenstadt-West,Innenstadt-Ost,Erholung,2.3,Fahrrad,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Neureut,14:44,15:28,Innenstadt-Ost,Neureut,Sport,5.0,ÖPNV,nein
559,45,weiblich,Angestellt,Wohngemeinschaft,Neureut,18:14,18:30,Neureut,Oberreut,Heimweg,4.5,ÖPNV,nein
560,32,männlich,Schüler*in,Wohngemeinschaft,Weststadt,05:49,06:22,Weststadt,Innenstadt-Ost,Erholung,1.0,zu Fuß,nein
560,32,männlich,Schüler*in,Wohngemeinschaft,Weststadt,08:06,08:40,Innenstadt-Ost,Durlach,Schule/Uni,6.9,ÖPNV,nein
560,32,männlich,Schüler*in,Wohngemeinschaft,Weststadt,15:42,16:05,Durlach,Weststadt,Heimweg,3.4,Fahrrad,nein
561,43,weiblich,Selbstständig,alleinlebend,Rüppurr,06:07,06:29,Knielingen,Mühlburg,Begleitung,7.8,ÖPNV,nein
561,43,weiblich,Selbstständig,alleinlebend,Rüppurr,06:48,07:25,Mühlburg,Innenstadt-Ost,Arbeit,4.9,ÖPNV,nein
561,43,weiblich,Selbstständig,alleinlebend,Rüppurr,11:34,11:51,Innenstadt-Ost,Innenstadt-West,Begleitung,3.2,Fahrrad,nein
561,43,weiblich,Selbstständig,alleinlebend,Rüppurr,12:02,12:13,Innenstadt-West,Innenstadt-West,Arbeit,1.1,Auto,nein
561,43,weiblich,Selbstständig,alleinlebend,Rüppurr,17:15,17:28,Innenstadt-West,Oststadt,Freizeit,3.9,Fahrrad,nein
561,43,weiblich,Selbstständig,alleinlebend,Rüppurr,18:44,18:56,Oststadt,Knielingen,Heimweg,2.3,Fahrrad,nein
562,70,männlich,Schüler*in,Wohngemeinschaft,Rüppurr,06:41,07:14,Weststadt,Innenstadt-Ost,Erholung,6.7,ÖPNV,nein
562,70,männlich,Schüler*in,Wohngemeinschaft,Rüppurr,08:20,08:47,Innenstadt-Ost,Oststadt,Schule/Uni,5.2,multimodal,ja
562,70,männlich,Schüler*in,Wohngemeinschaft,Rüppurr,16:24,16:45,Oststadt,Innenstadt-West,Freizeit,1.2,ÖPNV,nein
562,70,männlich,Schüler*in,Wohngemeinschaft,Rüppurr,18:15,18:38,Innenstadt-West,Oberreut,Freizeit,2.2,zu Fuß,nein
562,70,männlich,Schüler*in,Wohngemeinschaft,Rüppurr,19:41,20:07,Oberreut,Weststadt,Einkaufen,3.1,Fahrrad,nein
563,52,weiblich,Arbeitslos,alleinlebend,Oberreut,06:11,06:48,Durlach,Innenstadt-Ost,Einkaufen,7.6,ÖPNV,nein
563,52,weiblich,Arbeitslos,alleinlebend,Oberreut,08:46,08:16,Innenstadt-Ost,Weststadt,Einkaufen,4.7,Fahrrad,nein
563,52,weiblich,Arbeitslos,alleinlebend,Oberreut,08:42,09:31,Weststadt,Neureut,Schule/Uni,5.9,ÖPNV,nein
563,52,weiblich,Arbeitslos,alleinlebend,Oberreut,15:05,15:20,Neureut,Innenstadt-West,Schule/Uni,2.8,zu Fuß,nein
563,52,weiblich,Arbeitslos,alleinlebend,Oberreut,21:21,21:40,Innenstadt-West,Weststadt,Heimweg,3.7,Auto,nein
563,52,weiblich,Arbeitslos,alleinlebend,Oberreut,22:44,23:28,Weststadt,Innenstadt-West,Schule/Uni,6.1,multimodal,ja
563,52,weiblich,Arbeitslos,alleinlebend,Oberreut,06:12,06:57,Innenstadt-West,Innenstadt-West,Schule/Uni,1.4,multimodal,ja
563,52,weiblich,Arbeitslos,alleinlebend,Oberreut,13:33,13:53,Innenstadt-West,Oststadt,Freizeit,1.6,zu Fuß,nein
563,52,weiblich,Arbeitslos,alleinlebend,Oberreut,15:05,15:40,Oststadt,Durlach,Heimweg,1.4,zu Fuß,nein
564,34,weiblich,Student*in,Wohngemeinschaft,Knielingen,06:48,07:01,Rüppurr,Innenstadt-Ost,Schule/Uni,3.4,Fahrrad,nein
564,34,weiblich,Student*in,Wohngemeinschaft,Knielingen,14:06,14:35,Innenstadt-Ost,Oststadt,Heimweg,4.0,multimodal,ja
564,34,weiblich,Student*in,Wohngemeinschaft,Knielingen,16:05,16:29,Oststadt,Oberreut,Arbeit,7.1,multimodal,ja
564,34,weiblich,Student*in,Wohngemeinschaft,Knielingen,23:01,23:39,Oberreut,Grötzingen,Schule/Uni,2.5,zu Fuß,nein
564,34,weiblich,Student*in,Wohngemeinschaft,Knielingen,04:36,05:15,Grötzingen,Rüppurr,Heimweg,3.8,Auto,nein
565,57,weiblich,Schüler*in,Familie mit Kindern,Grötzingen,06:43,07:11,Knielingen,Grünwinkel,Einkaufen,2.8,Auto,nein
565,57,weiblich,Schüler*in,Familie mit Kindern,Grötzingen,08:55,08:54,Grünwinkel,Innenstadt-West,Einkaufen,5.3,multimodal,ja
565,57,weiblich,Schüler*in,Familie mit Kindern,Grötzingen,10:14,10:28,Innenstadt-West,Innenstadt-West,Schule/Uni,1.7,Fahrrad,nein
565,57,weiblich,Schüler*in,Familie mit Kindern,Grötzingen,18:54,19:15,Innenstadt-West,Innenstadt-Ost,Heimweg,3.0,Fahrrad,nein
565,57,weiblich,Schüler*in,Familie mit Kindern,Grötzingen,20:07,20:52,Innenstadt-Ost,Innenstadt-West,Heimweg,2.0,zu Fuß,nein
565,57,weiblich,Schüler*in,Familie mit Kindern,Grötzingen,21:23,21:51,Innenstadt-West,Durlach,Schule/Uni,1.6,zu Fuß,nein
565,57,weiblich,Schüler*in,Familie mit Kindern,Grötzingen,04:31,04:52,Durlach,Oststadt,Sport,7.0,ÖPNV,nein
565,57,weiblich,Schüler*in,Familie mit Kindern,Grötzingen,06:19,06:49,Oststadt,Knielingen,Freizeit,3.4,E-Scooter,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt-West,06:42,07:19,Oststadt,Innenstadt-West,Schule/Uni,3.6,Fahrrad,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt-West,15:33,15:48,Innenstadt-West,Knielingen,Sport,9.1,multimodal,ja
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt-West,18:03,18:38,Knielingen,Innenstadt-Ost,Arbeit,3.9,ÖPNV,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt-West,02:00,02:18,Innenstadt-Ost,Neureut,Freizeit,3.8,ÖPNV,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt-West,04:59,05:36,Neureut,Oststadt,Einkaufen,4.9,ÖPNV,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt-West,06:43,06:54,Oststadt,Innenstadt-Ost,Freizeit,2.0,E-Scooter,nein
566,33,weiblich,Schüler*in,Familie mit Kindern,Innenstadt-West,08:37,09:17,Innenstadt-Ost,Oststadt,Heimweg,1.4,Fahrrad,nein
567,18,männlich,Schüler*in,Wohngemeinschaft,Weststadt,06:57,07:13,Innenstadt-West,Mühlburg,Arbeit,3.6,Fahrrad,nein
567,18,männlich,Schüler*in,Wohngemeinschaft,Weststadt,13:41,14:09,Mühlburg,Oststadt,Heimweg,7.1,multimodal,ja
567,18,männlich,Schüler*in,Wohngemeinschaft,Weststadt,15:44,16:27,Oststadt,Neureut,Heimweg,2.4,zu Fuß,nein
567,18,männlich,Schüler*in,Wohngemeinschaft,Weststadt,17:53,18:13,Neureut,Oststadt,Heimweg,2.7,zu Fuß,nein
567,18,männlich,Schüler*in,Wohngemeinschaft,Weststadt,19:25,19:57,Oststadt,Oststadt,Begleitung,1.9,E-Scooter,nein
567,18,männlich,Schüler*in,Wohngemeinschaft,Weststadt,20:10,20:23,Oststadt,Innenstadt-Ost,Freizeit,2.0,zu Fuß,nein
567,18,männlich,Schüler*in,Wohngemeinschaft,Weststadt,22:56,23:40,Innenstadt-Ost,Innenstadt-Ost,Sport,1.7,Fahrrad,nein
567,18,männlich,Schüler*in,Wohngemeinschaft,Weststadt,01:18,02:01,Innenstadt-Ost,Neureut,Schule/Uni,5.7,multimodal,ja
567,18,männlich,Schüler*in,Wohngemeinschaft,Weststadt,06:42,07:21,Neureut,Innenstadt-West,Heimweg,3.5,multimodal,ja
568,24,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,06:08,06:39,Oststadt,Neureut,Heimweg,3.7,multimodal,ja
568,24,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,08:13,08:32,Neureut,Weststadt,Sport,3.2,ÖPNV,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,10:53,11:04,Weststadt,Neureut,Schule/Uni,4.3,ÖPNV,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,19:38,19:55,Neureut,Grünwinkel,Schule/Uni,1.9,zu Fuß,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,04:06,04:50,Grünwinkel,Oststadt,Freizeit,2.3,zu Fuß,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,05:52,06:12,Oststadt,Knielingen,Schule/Uni,1.7,zu Fuß,nein
568,24,weiblich,Angestellt,Paar ohne Kinder,Grünwinkel,12:53,13:12,Knielingen,Oststadt,Heimweg,2.9,Fahrrad,nein
569,18,divers,Student*in,alleinlebend,Durlach,05:56,06:29,Grötzingen,Oststadt,Freizeit,6.2,multimodal,ja
569,18,divers,Student*in,alleinlebend,Durlach,08:43,08:10,Oststadt,Innenstadt-Ost,Erholung,2.5,zu Fuß,nein
569,18,divers,Student*in,alleinlebend,Durlach,10:00,10:11,Innenstadt-Ost,Innenstadt-West,Schule/Uni,1.3,zu Fuß,nein
569,18,divers,Student*in,alleinlebend,Durlach,19:10,19:25,Innenstadt-West,Neureut,Arbeit,4.9,ÖPNV,nein
569,18,divers,Student*in,alleinlebend,Durlach,03:27,03:56,Neureut,Oststadt,Erholung,1.6,zu Fuß,nein
569,18,divers,Student*in,alleinlebend,Durlach,05:50,06:02,Oststadt,Neureut,Schule/Uni,1.8,zu Fuß,nein
569,18,divers,Student*in,alleinlebend,Durlach,10:53,11:35,Neureut,Grötzingen,Heimweg,2.4,multimodal,ja
570,34,weiblich,Angestellt,alleinlebend,Rüppurr,05:47,06:26,Oberreut,Innenstadt-Ost,Einkaufen,4.7,Fahrrad,nein
570,34,weiblich,Angestellt,alleinlebend,Rüppurr,08:13,08:29,Innenstadt-Ost,Weststadt,Heimweg,2.8,Auto,nein
570,34,weiblich,Angestellt,alleinlebend,Rüppurr,10:27,10:59,Weststadt,Oberreut,Heimweg,2.1,zu Fuß,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,05:56,06:09,Grötzingen,Oberreut,Einkaufen,2.9,Auto,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,07:34,08:11,Oberreut,Oststadt,Arbeit,1.8,zu Fuß,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,15:28,16:02,Oststadt,Weststadt,Arztbesuch,2.7,Fahrrad,nein
571,39,männlich,Angestellt,Wohngemeinschaft,Grünwinkel,17:22,17:39,Weststadt,Grötzingen,Heimweg,3.0,ÖPNV,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Durlach,06:48,07:30,Durlach,Knielingen,Heimweg,2.0,zu Fuß,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Durlach,08:11,09:04,Knielingen,Weststadt,Sport,4.2,multimodal,ja
572,64,männlich,Angestellt,Wohngemeinschaft,Durlach,11:10,11:25,Weststadt,Oststadt,Erholung,3.4,Fahrrad,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Durlach,13:52,14:28,Oststadt,Innenstadt-Ost,Sport,2.3,zu Fuß,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Durlach,16:09,16:32,Innenstadt-Ost,Oststadt,Freizeit,3.6,multimodal,ja
572,64,männlich,Angestellt,Wohngemeinschaft,Durlach,18:19,18:36,Oststadt,Neureut,Sport,2.4,Auto,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Durlach,20:03,20:13,Neureut,Weststadt,Schule/Uni,3.5,Auto,nein
572,64,männlich,Angestellt,Wohngemeinschaft,Durlach,04:33,04:49,Weststadt,Durlach,Heimweg,3.1,ÖPNV,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,05:44,06:08,Grünwinkel,Innenstadt-West,Heimweg,3.8,Fahrrad,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,07:51,08:03,Innenstadt-West,Weststadt,Heimweg,4.8,Auto,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,08:39,10:00,Weststadt,Innenstadt-West,Arbeit,2.1,zu Fuß,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,18:20,18:59,Innenstadt-West,Rüppurr,Heimweg,3.7,Auto,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,20:59,21:24,Rüppurr,Mühlburg,Heimweg,2.3,zu Fuß,nein
573,44,männlich,Rentner*in,alleinlebend,Neureut,22:56,23:13,Mühlburg,Grünwinkel,Heimweg,8.3,multimodal,ja
574,36,weiblich,Arbeitslos,Wohngemeinschaft,Innenstadt-Ost,06:24,06:41,Neureut,Durlach,Heimweg,8.4,multimodal,ja
574,36,weiblich,Arbeitslos,Wohngemeinschaft,Innenstadt-Ost,07:15,07:37,Durlach,Innenstadt-West,Arbeit,6.8,ÖPNV,nein
574,36,weiblich,Arbeitslos,Wohngemeinschaft,Innenstadt-Ost,15:56,16:37,Innenstadt-West,Weststadt,Einkaufen,3.5,Fahrrad,nein
574,36,weiblich,Arbeitslos,Wohngemeinschaft,Innenstadt-Ost,17:39,18:03,Weststadt,Weststadt,Heimweg,1.1,Fahrrad,nein
574,36,weiblich,Arbeitslos,Wohngemeinschaft,Innenstadt-Ost,19:33,20:11,Weststadt,Oststadt,Begleitung,5.8,ÖPNV,nein
574,36,weiblich,Arbeitslos,Wohngemeinschaft,Innenstadt-Ost,20:40,20:50,Oststadt,Innenstadt-Ost,Freizeit,3.3,Fahrrad,nein
