PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal,start_lat,start_lon,ziel_lat,ziel_lon,Stadtteil Start,Stadtteil Ziel
605,70,männlich,Rentner*in,Paar ohne Kinder,Neureut,19:09,19:35,Nordstadt,Amerikahaus,Sport,3.9,zu Fuß,nein,49.026566,8.386307,49.009716,8.401216,Nordstadt,Innenstadt-West
605,70,männlich,Rentner*in,Paar ohne Kinder,Neureut,20:14,20:32,Amerikahaus,St. Michael Kirche,Heimweg,3.1,multimodal,ja,49.009716,8.401216,52.131589,11.639961,Innenstadt-West,Hagsfeld
606,18,weiblich,Student*in,alleinlebend,Oststadt,06:44,07:25,Stadthalle Karlsruhe,Schloss Gottesaue,Erholung,5.1,E-Scooter,nein,53.653046,12.801859,49.003795,8.426761,Hagsfeld,Oststadt
606,18,weiblich,Student*in,alleinlebend,Oststadt,10:12,10:42,Schloss Gottesaue,Gartenstraße,Begleitung,6.5,zu Fuß,nein,49.003795,8.426761,49.004422,8.388494,Oststadt,Südweststadt
606,18,weiblich,Student*in,alleinlebend,Oststadt,11:28,11:49,Gartenstraße,Staatliche Kunsthalle Karlsruhe,Erholung,2.8,ÖPNV,nein,49.004422,8.388494,53.653046,12.801859,Südweststadt,Hagsfeld
606,18,weiblich,Student*in,alleinlebend,Oststadt,14:16,14:59,Staatliche Kunsthalle Karlsruhe,Christuskirche,Erholung,6.5,Auto,nein,53.653046,12.801859,49.009716,8.401216,Hagsfeld,Innenstadt-West
606,18,weiblich,Student*in,alleinlebend,Oststadt,16:20,16:42,Christuskirche,Karlsbader Straße,Freizeit,6.0,Auto,nein,49.009716,8.401216,48.953329,8.506621,Innenstadt-West,Stupferich
606,18,weiblich,Student*in,alleinlebend,Oststadt,23:35,00:19,Karlsbader Straße,Waldstadt Zentrum,Schule/Uni,6.5,zu Fuß,nein,48.953329,8.506621,49.03498,8.441002,Stupferich,Waldstadt
606,18,weiblich,Student*in,alleinlebend,Oststadt,01:33,02:15,Waldstadt Zentrum,Rüppurrer Straße,Begleitung,4.6,zu Fuß,nein,49.03498,8.441002,48.999828,8.410641,Waldstadt,Südstadt
606,18,weiblich,Student*in,alleinlebend,Oststadt,02:28,02:46,Rüppurrer Straße,Stadthalle Karlsruhe,Heimweg,2.4,Fahrrad,nein,48.999828,8.410641,53.653046,12.801859,Südstadt,Hagsfeld
607,75,weiblich,Arbeitslos,Paar ohne Kinder,Mühlburg,05:44,06:05,Gartenstraße,Rüppurrer Straße,Schule/Uni,2.0,zu Fuß,nein,49.004422,8.388494,48.999828,8.410641,Südweststadt,Südstadt
607,75,weiblich,Arbeitslos,Paar ohne Kinder,Mühlburg,06:45,07:25,Rüppurrer Straße,Wildparkstadion,Begleitung,3.6,zu Fuß,nein,48.999828,8.410641,49.009716,8.401216,Südstadt,Innenstadt-West
607,75,weiblich,Arbeitslos,Paar ohne Kinder,Mühlburg,10:22,10:32,Wildparkstadion,FH Karlsruhe,Arztbesuch,4.6,zu Fuß,nein,49.009716,8.401216,53.653046,12.801859,Innenstadt-West,Hagsfeld
607,75,weiblich,Arbeitslos,Paar ohne Kinder,Mühlburg,12:56,13:35,FH Karlsruhe,Gartenstraße,Heimweg,4.9,zu Fuß,nein,53.653046,12.801859,49.004422,8.388494,Hagsfeld,Südweststadt
608,75,männlich,Schüler*in,Wohngemeinschaft,Neureut,06:33,06:52,Nordstadt,Jakobus-Theater,Sport,3.4,E-Scooter,nein,49.026566,8.386307,49.009716,8.401216,Nordstadt,Innenstadt-West
608,75,männlich,Schüler*in,Wohngemeinschaft,Neureut,13:16,13:58,Jakobus-Theater,St. Peter und Paul Kirche,Schule/Uni,6.1,Auto,nein,49.009716,8.401216,48.015827,8.033557,Innenstadt-West,Palmbach
608,75,männlich,Schüler*in,Wohngemeinschaft,Neureut,16:42,17:02,St. Peter und Paul Kirche,Rheinhafen,Begleitung,4.3,multimodal,ja,48.015827,8.033557,49.009716,8.401216,Palmbach,Innenstadt-West
608,75,männlich,Schüler*in,Wohngemeinschaft,Neureut,19:50,20:27,Rheinhafen,Kreativpark Alter Schlachthof,Einkaufen,4.7,E-Scooter,nein,49.009716,8.401216,49.005437,8.430296,Innenstadt-West,Oststadt
608,75,männlich,Schüler*in,Wohngemeinschaft,Neureut,21:16,21:46,Kreativpark Alter Schlachthof,Fasanengarten,Sport,5.8,ÖPNV,nein,49.005437,8.430296,49.013324,8.421609,Oststadt,Oststadt
608,75,männlich,Schüler*in,Wohngemeinschaft,Neureut,01:56,02:37,Fasanengarten,Majolika Manufaktur,Begleitung,5.5,Fahrrad,nein,49.013324,8.421609,49.009716,8.401216,Oststadt,Innenstadt-West
608,75,männlich,Schüler*in,Wohngemeinschaft,Neureut,08:34,08:51,Majolika Manufaktur,FH Karlsruhe,Arbeit,6.1,Auto,nein,49.009716,8.401216,53.653046,12.801859,Innenstadt-West,Hagsfeld
608,75,männlich,Schüler*in,Wohngemeinschaft,Neureut,10:04,10:37,FH Karlsruhe,Nordstadt,Heimweg,3.7,E-Scooter,nein,53.653046,12.801859,49.026566,8.386307,Hagsfeld,Nordstadt
609,18,männlich,Rentner*in,Paar ohne Kinder,Neureut,06:01,06:15,Marktplatz,Südweststadt,Freizeit,5.2,ÖPNV,nein,48.999157,8.471262,49.000095,8.384074,Durlach,Südweststadt
609,18,männlich,Rentner*in,Paar ohne Kinder,Neureut,13:38,13:48,Südweststadt,Herrenstraße,Einkaufen,7.0,zu Fuß,nein,49.000095,8.384074,49.008363,8.397772,Südweststadt,Innenstadt-West
609,18,männlich,Rentner*in,Paar ohne Kinder,Neureut,15:10,15:21,Herrenstraße,Alter Schlachthof,Begleitung,5.9,E-Scooter,nein,49.008363,8.397772,49.005437,8.430296,Innenstadt-West,Oststadt
609,18,männlich,Rentner*in,Paar ohne Kinder,Neureut,16:14,16:38,Alter Schlachthof,Hagsfeld,Schule/Uni,4.1,E-Scooter,nein,49.005437,8.430296,49.0309,8.45886,Oststadt,Hagsfeld
609,18,männlich,Rentner*in,Paar ohne Kinder,Neureut,23:46,00:01,Hagsfeld,Bismarckstraße,Erholung,6.0,zu Fuß,nein,49.0309,8.45886,49.012967,8.393,Hagsfeld,Innenstadt-West
609,18,männlich,Rentner*in,Paar ohne Kinder,Neureut,07:30,07:45,Bismarckstraße,Marktplatz,Heimweg,6.6,zu Fuß,nein,49.012967,8.393,48.999157,8.471262,Innenstadt-West,Durlach
610,64,männlich,Selbstständig,Paar ohne Kinder,Südweststadt,05:40,06:09,Europabad,Staatliche Kunsthalle Karlsruhe,Freizeit,2.8,E-Scooter,nein,49.009716,8.401216,53.653046,12.801859,Innenstadt-West,Hagsfeld
610,64,männlich,Selbstständig,Paar ohne Kinder,Südweststadt,10:54,11:25,Staatliche Kunsthalle Karlsruhe,Generalbundesanwalt,Arztbesuch,7.1,E-Scooter,nein,53.653046,12.801859,49.009716,8.401216,Hagsfeld,Innenstadt-West
610,64,männlich,Selbstständig,Paar ohne Kinder,Südweststadt,13:30,14:01,Generalbundesanwalt,Europabad,Heimweg,4.9,E-Scooter,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
611,51,weiblich,Selbstständig,alleinlebend,Grünwinkel,06:43,07:12,Europabad,Stadtgarten,Begleitung,4.1,multimodal,ja,49.009716,8.401216,48.996212,8.403139,Innenstadt-West,Südweststadt
611,51,weiblich,Selbstständig,alleinlebend,Grünwinkel,07:50,08:25,Stadtgarten,ZKM,Schule/Uni,5.6,multimodal,ja,48.996212,8.403139,49.009716,8.401216,Südweststadt,Innenstadt-West
611,51,weiblich,Selbstständig,alleinlebend,Grünwinkel,08:52,09:15,ZKM,Rheinstrandsiedlung,Sport,5.8,E-Scooter,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
611,51,weiblich,Selbstständig,alleinlebend,Grünwinkel,17:04,17:43,Rheinstrandsiedlung,Schlossgarten,Arztbesuch,2.9,multimodal,ja,49.009716,8.401216,48.963669,8.614669,Innenstadt-West,Stupferich
611,51,weiblich,Selbstständig,alleinlebend,Grünwinkel,19:41,20:15,Schlossgarten,Daxlanden,Begleitung,6.4,ÖPNV,nein,48.963669,8.614669,49.00184,8.339022,Stupferich,Daxlanden
611,51,weiblich,Selbstständig,alleinlebend,Grünwinkel,20:32,21:11,Daxlanden,Rheinpark,Arztbesuch,3.1,Fahrrad,nein,49.00184,8.339022,49.009716,8.401216,Daxlanden,Innenstadt-West
611,51,weiblich,Selbstständig,alleinlebend,Grünwinkel,01:51,02:17,Rheinpark,Wildparkstadion,Arztbesuch,7.8,ÖPNV,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
611,51,weiblich,Selbstständig,alleinlebend,Grünwinkel,04:52,05:18,Wildparkstadion,Europabad,Heimweg,2.2,ÖPNV,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
612,49,männlich,Rentner*in,Familie mit Kindern,Innenstadt,05:44,06:28,Kanalweg,Marotte Figurentheater,Sport,7.1,Auto,nein,49.030372,8.392712,49.009716,8.401216,Nordstadt,Innenstadt-West
612,49,männlich,Rentner*in,Familie mit Kindern,Innenstadt,07:20,07:40,Marotte Figurentheater,Tierpark Oberwald,Arztbesuch,5.8,E-Scooter,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
612,49,männlich,Rentner*in,Familie mit Kindern,Innenstadt,08:13,08:46,Tierpark Oberwald,Bundesverfassungsgericht,Sport,2.4,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
612,49,männlich,Rentner*in,Familie mit Kindern,Innenstadt,09:11,09:51,Bundesverfassungsgericht,Kleine Kirche,Arztbesuch,5.8,ÖPNV,nein,49.009716,8.401216,51.80136,12.40483,Innenstadt-West,Grötzingen
612,49,männlich,Rentner*in,Familie mit Kindern,Innenstadt,11:30,12:06,Kleine Kirche,Ludwigsplatz,Freizeit,4.9,E-Scooter,nein,51.80136,12.40483,49.009118,8.396208,Grötzingen,Innenstadt-West
612,49,männlich,Rentner*in,Familie mit Kindern,Innenstadt,14:05,14:25,Ludwigsplatz,St. Peter und Paul Kirche,Schule/Uni,4.0,ÖPNV,nein,49.009118,8.396208,48.015827,8.033557,Innenstadt-West,Palmbach
612,49,männlich,Rentner*in,Familie mit Kindern,Innenstadt,16:52,17:03,St. Peter und Paul Kirche,Kanalweg,Heimweg,5.6,Fahrrad,nein,48.015827,8.033557,49.030372,8.392712,Palmbach,Nordstadt
613,79,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,06:46,07:07,Fasanengarten,Marktplatz,Schule/Uni,4.0,E-Scooter,nein,49.013324,8.421609,48.999157,8.471262,Oststadt,Durlach
613,79,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,08:15,09:00,Marktplatz,St. Peter und Paul Kirche,Arztbesuch,5.3,zu Fuß,nein,48.999157,8.471262,48.015827,8.033557,Durlach,Palmbach
613,79,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,09:32,10:05,St. Peter und Paul Kirche,Oberwald,Schule/Uni,6.6,E-Scooter,nein,48.015827,8.033557,49.069726,8.298278,Palmbach,Knielingen
613,79,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,10:37,10:56,Oberwald,Karlsbader Straße,Arztbesuch,6.8,zu Fuß,nein,49.069726,8.298278,48.953329,8.506621,Knielingen,Stupferich
613,79,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,12:24,13:02,Karlsbader Straße,Bundesverfassungsgericht,Einkaufen,6.8,Auto,nein,48.953329,8.506621,49.009716,8.401216,Stupferich,Innenstadt-West
613,79,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,14:14,14:46,Bundesverfassungsgericht,Stupferich,Sport,5.8,Fahrrad,nein,49.009716,8.401216,48.95415,8.508443,Innenstadt-West,Stupferich
613,79,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,15:24,16:00,Stupferich,Bundesgerichtshof,Schule/Uni,5.4,Fahrrad,nein,48.95415,8.508443,49.009716,8.401216,Stupferich,Innenstadt-West
613,79,weiblich,Angestellt,Wohngemeinschaft,Südweststadt,17:36,18:01,Bundesgerichtshof,Fasanengarten,Heimweg,4.2,Auto,nein,49.009716,8.401216,49.013324,8.421609,Innenstadt-West,Oststadt
614,71,divers,Rentner*in,Paar ohne Kinder,Oststadt,07:00,07:11,Karlsbader Straße,Hbf,Begleitung,6.5,multimodal,ja,48.953329,8.506621,49.009716,8.401216,Stupferich,Innenstadt-West
614,71,divers,Rentner*in,Paar ohne Kinder,Oststadt,09:23,09:58,Hbf,Evangelische Stadtkirche,Freizeit,4.9,Fahrrad,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
614,71,divers,Rentner*in,Paar ohne Kinder,Oststadt,12:21,12:56,Evangelische Stadtkirche,Alter Flugplatz,Freizeit,3.1,E-Scooter,nein,49.009716,8.401216,48.881109,10.569976,Innenstadt-West,Stupferich
614,71,divers,Rentner*in,Paar ohne Kinder,Oststadt,15:35,16:06,Alter Flugplatz,St. Bernhard Kirche,Arbeit,7.1,Auto,nein,48.881109,10.569976,50.459858,10.596841,Stupferich,Grötzingen
614,71,divers,Rentner*in,Paar ohne Kinder,Oststadt,00:12,00:38,St. Bernhard Kirche,Karlsbader Straße,Heimweg,6.5,ÖPNV,nein,50.459858,10.596841,48.953329,8.506621,Grötzingen,Stupferich
615,65,männlich,Angestellt,Familie mit Kindern,Grünwinkel,06:36,06:46,Kaiserallee,Kriegsstraße,Erholung,7.5,ÖPNV,nein,49.010768,8.376122,49.004556,8.419383,Weststadt,Oststadt
615,65,männlich,Angestellt,Familie mit Kindern,Grünwinkel,07:01,07:44,Kriegsstraße,Rüppurrer Straße,Schule/Uni,7.1,zu Fuß,nein,49.004556,8.419383,48.999828,8.410641,Oststadt,Südstadt
615,65,männlich,Angestellt,Familie mit Kindern,Grünwinkel,14:29,14:47,Rüppurrer Straße,Weststadt,Arbeit,7.2,zu Fuß,nein,48.999828,8.410641,49.010677,8.379251,Südstadt,Weststadt
615,65,männlich,Angestellt,Familie mit Kindern,Grünwinkel,16:29,17:06,Weststadt,Palmbach,Sport,3.2,Auto,nein,49.010677,8.379251,48.946262,8.482302,Weststadt,Palmbach
615,65,männlich,Angestellt,Familie mit Kindern,Grünwinkel,18:10,18:28,Palmbach,Alter Schlachthof,Schule/Uni,3.5,Auto,nein,48.946262,8.482302,49.005437,8.430296,Palmbach,Oststadt
615,65,männlich,Angestellt,Familie mit Kindern,Grünwinkel,19:43,19:58,Alter Schlachthof,Ständehaus,Sport,7.7,zu Fuß,nein,49.005437,8.430296,49.009716,8.401216,Oststadt,Innenstadt-West
615,65,männlich,Angestellt,Familie mit Kindern,Grünwinkel,22:09,22:27,Ständehaus,Prinz-Max-Palais,Arztbesuch,5.7,Fahrrad,nein,49.009716,8.401216,48.905725,11.179523,Innenstadt-West,Stupferich
615,65,männlich,Angestellt,Familie mit Kindern,Grünwinkel,23:33,23:55,Prinz-Max-Palais,Kleine Kirche,Freizeit,6.4,ÖPNV,nein,48.905725,11.179523,51.80136,12.40483,Stupferich,Grötzingen
615,65,männlich,Angestellt,Familie mit Kindern,Grünwinkel,00:41,01:02,Kleine Kirche,Kaiserallee,Heimweg,5.4,E-Scooter,nein,51.80136,12.40483,49.010768,8.376122,Grötzingen,Weststadt
616,42,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,05:53,06:37,Weststadt,Hofgarten,Arbeit,5.6,Auto,nein,49.010677,8.379251,49.009716,8.401216,Weststadt,Innenstadt-West
616,42,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,14:38,14:59,Hofgarten,Marktplatz,Erholung,6.3,multimodal,ja,49.009716,8.401216,48.999157,8.471262,Innenstadt-West,Durlach
616,42,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,15:48,16:07,Marktplatz,Erbprinzenstraße,Arbeit,5.3,Auto,nein,48.999157,8.471262,49.008238,8.399335,Durlach,Innenstadt-West
616,42,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,18:40,19:09,Erbprinzenstraße,Stadtgarten,Einkaufen,4.7,zu Fuß,nein,49.008238,8.399335,48.996212,8.403139,Innenstadt-West,Südweststadt
616,42,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,20:43,21:01,Stadtgarten,Weststadt,Heimweg,3.6,multimodal,ja,48.996212,8.403139,49.010677,8.379251,Südweststadt,Weststadt
617,57,divers,Angestellt,Wohngemeinschaft,Neureut,05:32,05:48,Südweststadt,Blumenstraße,Sport,5.0,multimodal,ja,49.000095,8.384074,49.007734,8.397722,Südweststadt,Innenstadt-West
617,57,divers,Angestellt,Wohngemeinschaft,Neureut,07:09,07:36,Blumenstraße,Europahalle,Arbeit,5.1,Fahrrad,nein,49.007734,8.397722,49.009716,8.401216,Innenstadt-West,Innenstadt-West
617,57,divers,Angestellt,Wohngemeinschaft,Neureut,10:21,11:01,Europahalle,Generalbundesanwalt,Schule/Uni,6.4,Fahrrad,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
617,57,divers,Angestellt,Wohngemeinschaft,Neureut,12:38,13:20,Generalbundesanwalt,Südweststadt,Heimweg,3.3,zu Fuß,nein,49.009716,8.401216,49.000095,8.384074,Innenstadt-West,Südweststadt
618,62,männlich,Rentner*in,Paar ohne Kinder,Neureut,06:03,06:34,Badische Landesbibliothek,Filmpalast am ZKM,Freizeit,4.4,Fahrrad,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
618,62,männlich,Rentner*in,Paar ohne Kinder,Neureut,07:42,08:09,Filmpalast am ZKM,Marktplatz,Einkaufen,3.0,E-Scooter,nein,49.009716,8.401216,48.999157,8.471262,Innenstadt-West,Durlach
618,62,männlich,Rentner*in,Paar ohne Kinder,Neureut,10:13,10:46,Marktplatz,Hofgarten,Sport,6.7,zu Fuß,nein,48.999157,8.471262,49.009716,8.401216,Durlach,Innenstadt-West
618,62,männlich,Rentner*in,Paar ohne Kinder,Neureut,15:40,16:20,Hofgarten,Durlach Zentrum,Freizeit,2.7,ÖPNV,nein,49.009716,8.401216,48.99915,8.471758,Innenstadt-West,Durlach
618,62,männlich,Rentner*in,Paar ohne Kinder,Neureut,17:23,17:40,Durlach Zentrum,St. Stephan Kirche,Erholung,5.5,Fahrrad,nein,48.99915,8.471758,48.488274,10.892863,Durlach,Stupferich
618,62,männlich,Rentner*in,Paar ohne Kinder,Neureut,19:50,20:28,St. Stephan Kirche,Städtisches Klinikum,Schule/Uni,5.2,zu Fuß,nein,48.488274,10.892863,49.009716,8.401216,Stupferich,Innenstadt-West
618,62,männlich,Rentner*in,Paar ohne Kinder,Neureut,02:45,03:01,Städtisches Klinikum,Badische Landesbibliothek,Heimweg,7.0,ÖPNV,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
619,70,weiblich,Angestellt,Familie mit Kindern,Durlach,06:47,07:25,Hofgarten,St. Peter und Paul Kirche,Freizeit,5.5,Auto,nein,49.009716,8.401216,48.015827,8.033557,Innenstadt-West,Palmbach
619,70,weiblich,Angestellt,Familie mit Kindern,Durlach,08:13,08:52,St. Peter und Paul Kirche,Ludwigsplatz,Begleitung,6.1,Fahrrad,nein,48.015827,8.033557,49.009118,8.396208,Palmbach,Innenstadt-West
619,70,weiblich,Angestellt,Familie mit Kindern,Durlach,09:05,09:30,Ludwigsplatz,Hofgarten,Heimweg,4.4,E-Scooter,nein,49.009118,8.396208,49.009716,8.401216,Innenstadt-West,Innenstadt-West
620,18,weiblich,Angestellt,alleinlebend,Mühlburg,06:27,06:52,Rheinhafen,Alter Schlachthof,Arztbesuch,5.6,zu Fuß,nein,49.009716,8.401216,49.005437,8.430296,Innenstadt-West,Oststadt
620,18,weiblich,Angestellt,alleinlebend,Mühlburg,09:22,09:51,Alter Schlachthof,Kanalweg,Schule/Uni,7.2,multimodal,ja,49.005437,8.430296,49.030372,8.392712,Oststadt,Nordstadt
620,18,weiblich,Angestellt,alleinlebend,Mühlburg,16:27,17:06,Kanalweg,Europahalle,Sport,4.2,ÖPNV,nein,49.030372,8.392712,49.009716,8.401216,Nordstadt,Innenstadt-West
620,18,weiblich,Angestellt,alleinlebend,Mühlburg,17:46,18:21,Europahalle,Grünwettersbach,Arbeit,5.5,Fahrrad,nein,49.009716,8.401216,48.959057,8.466593,Innenstadt-West,Grünwettersbach
620,18,weiblich,Angestellt,alleinlebend,Mühlburg,18:38,19:02,Grünwettersbach,St. Stephan Kirche,Arbeit,3.8,multimodal,ja,48.959057,8.466593,48.488274,10.892863,Grünwettersbach,Stupferich
620,18,weiblich,Angestellt,alleinlebend,Mühlburg,19:29,20:05,St. Stephan Kirche,Südstadt,Arbeit,5.1,E-Scooter,nein,48.488274,10.892863,49.00089,8.410593,Stupferich,Südstadt
620,18,weiblich,Angestellt,alleinlebend,Mühlburg,00:20,00:56,Südstadt,Bundesgerichtshof,Schule/Uni,3.9,zu Fuß,nein,49.00089,8.410593,49.009716,8.401216,Südstadt,Innenstadt-West
620,18,weiblich,Angestellt,alleinlebend,Mühlburg,02:57,03:17,Bundesgerichtshof,Rheinhafen,Heimweg,6.1,zu Fuß,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
621,33,weiblich,Arbeitslos,Paar ohne Kinder,Knielingen,06:22,06:46,Durlacher Allee,Neureut,Begleitung,7.6,multimodal,ja,49.005989,8.433641,49.046406,8.377001,Oststadt,Neureut
621,33,weiblich,Arbeitslos,Paar ohne Kinder,Knielingen,11:29,12:00,Neureut,Naturkundemuseum Karlsruhe,Schule/Uni,3.9,Auto,nein,49.046406,8.377001,53.653046,12.801859,Neureut,Hagsfeld
621,33,weiblich,Arbeitslos,Paar ohne Kinder,Knielingen,13:59,14:38,Naturkundemuseum Karlsruhe,ZKM,Freizeit,2.8,zu Fuß,nein,53.653046,12.801859,49.009716,8.401216,Hagsfeld,Innenstadt-West
621,33,weiblich,Arbeitslos,Paar ohne Kinder,Knielingen,17:22,18:03,ZKM,Kaiserstraße,Arbeit,5.3,Auto,nein,49.009716,8.401216,49.009621,8.403275,Innenstadt-West,Innenstadt-West
621,33,weiblich,Arbeitslos,Paar ohne Kinder,Knielingen,19:56,20:14,Kaiserstraße,Durlacher Allee,Heimweg,4.2,E-Scooter,nein,49.009621,8.403275,49.005989,8.433641,Innenstadt-West,Oststadt
622,78,weiblich,Angestellt,Familie mit Kindern,Grünwinkel,06:52,07:22,Haid-und-Neu-Straße,Staatliche Kunsthalle Karlsruhe,Sport,4.9,multimodal,ja,49.016149,8.437277,53.653046,12.801859,Rintheim,Hagsfeld
622,78,weiblich,Angestellt,Familie mit Kindern,Grünwinkel,09:49,10:04,Staatliche Kunsthalle Karlsruhe,Grünwettersbach,Arbeit,5.7,Fahrrad,nein,53.653046,12.801859,48.959057,8.466593,Hagsfeld,Grünwettersbach
622,78,weiblich,Angestellt,Familie mit Kindern,Grünwinkel,11:35,11:55,Grünwettersbach,Rüppurr,Schule/Uni,2.7,zu Fuß,nein,48.959057,8.466593,48.97479,8.404967,Grünwettersbach,Rüppurr
622,78,weiblich,Angestellt,Familie mit Kindern,Grünwinkel,12:19,12:41,Rüppurr,Kreativpark Alter Schlachthof,Arbeit,6.4,E-Scooter,nein,48.97479,8.404967,49.005437,8.430296,Rüppurr,Oststadt
622,78,weiblich,Angestellt,Familie mit Kindern,Grünwinkel,14:58,15:11,Kreativpark Alter Schlachthof,Kriegsstraße,Arztbesuch,5.9,zu Fuß,nein,49.005437,8.430296,49.004556,8.419383,Oststadt,Oststadt
622,78,weiblich,Angestellt,Familie mit Kindern,Grünwinkel,16:49,17:18,Kriegsstraße,St. Konrad Kirche,Arztbesuch,6.5,E-Scooter,nein,49.004556,8.419383,52.131589,11.639961,Oststadt,Hagsfeld
622,78,weiblich,Angestellt,Familie mit Kindern,Grünwinkel,17:32,18:02,St. Konrad Kirche,St. Stephan Kirche,Arbeit,4.2,multimodal,ja,52.131589,11.639961,48.488274,10.892863,Hagsfeld,Stupferich
622,78,weiblich,Angestellt,Familie mit Kindern,Grünwinkel,19:35,20:00,St. Stephan Kirche,Prinz-Max-Palais,Arztbesuch,5.4,E-Scooter,nein,48.488274,10.892863,48.905725,11.179523,Stupferich,Stupferich
622,78,weiblich,Angestellt,Familie mit Kindern,Grünwinkel,20:55,21:08,Prinz-Max-Palais,Haid-und-Neu-Straße,Heimweg,6.9,multimodal,ja,48.905725,11.179523,49.016149,8.437277,Stupferich,Rintheim
623,56,weiblich,Angestellt,Paar ohne Kinder,Mühlburg,05:32,05:59,Karlstraße,Sandkorn Theater,Schule/Uni,5.8,multimodal,ja,49.002279,8.394219,49.009716,8.401216,Südweststadt,Innenstadt-West
623,56,weiblich,Angestellt,Paar ohne Kinder,Mühlburg,08:48,09:09,Sandkorn Theater,Grünwettersbach,Arztbesuch,4.5,E-Scooter,nein,49.009716,8.401216,48.959057,8.466593,Innenstadt-West,Grünwettersbach
623,56,weiblich,Angestellt,Paar ohne Kinder,Mühlburg,10:31,10:53,Grünwettersbach,Alter Flugplatz,Einkaufen,6.6,Fahrrad,nein,48.959057,8.466593,48.881109,10.569976,Grünwettersbach,Stupferich
623,56,weiblich,Angestellt,Paar ohne Kinder,Mühlburg,19:14,19:38,Alter Flugplatz,Stupferich,Schule/Uni,6.4,multimodal,ja,48.881109,10.569976,48.95415,8.508443,Stupferich,Stupferich
623,56,weiblich,Angestellt,Paar ohne Kinder,Mühlburg,19:58,20:11,Stupferich,Karlstraße,Heimweg,5.4,Fahrrad,nein,48.95415,8.508443,49.002279,8.394219,Stupferich,Südweststadt
624,22,weiblich,Schüler*in,Paar ohne Kinder,Knielingen,06:42,07:26,Prinz-Max-Palais,Südstadt,Arztbesuch,3.1,Fahrrad,nein,48.905725,11.179523,49.00089,8.410593,Stupferich,Südstadt
624,22,weiblich,Schüler*in,Paar ohne Kinder,Knielingen,08:50,09:02,Südstadt,Moltkestraße,Einkaufen,3.2,zu Fuß,nein,49.00089,8.410593,49.014896,8.381604,Südstadt,Weststadt
624,22,weiblich,Schüler*in,Paar ohne Kinder,Knielingen,11:59,12:17,Moltkestraße,Hbf,Arbeit,4.7,zu Fuß,nein,49.014896,8.381604,49.009716,8.401216,Weststadt,Innenstadt-West
624,22,weiblich,Schüler*in,Paar ohne Kinder,Knielingen,13:29,14:01,Hbf,Kreativpark Alter Schlachthof,Arztbesuch,7.5,Auto,nein,49.009716,8.401216,49.005437,8.430296,Innenstadt-West,Oststadt
624,22,weiblich,Schüler*in,Paar ohne Kinder,Knielingen,16:09,16:36,Kreativpark Alter Schlachthof,Prinz-Max-Palais,Heimweg,3.7,multimodal,ja,49.005437,8.430296,48.905725,11.179523,Oststadt,Stupferich
625,39,weiblich,Student*in,Paar ohne Kinder,Oststadt,06:49,07:09,Hauptfriedhof,Haid-und-Neu-Straße,Erholung,3.2,Auto,nein,49.009716,8.401216,49.016149,8.437277,Innenstadt-West,Rintheim
625,39,weiblich,Student*in,Paar ohne Kinder,Oststadt,09:53,10:05,Haid-und-Neu-Straße,Siemensallee,Einkaufen,3.3,E-Scooter,nein,49.016149,8.437277,49.024334,8.355937,Rintheim,Mühlburg
625,39,weiblich,Student*in,Paar ohne Kinder,Oststadt,11:24,11:56,Siemensallee,Waldstadt Zentrum,Schule/Uni,5.8,multimodal,ja,49.024334,8.355937,49.03498,8.441002,Mühlburg,Waldstadt
